Total_Stops,Day_of_journey,month_of_journey,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Duration_hours,Duration_mins
2,21,5,21,50,8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,30
0,27,6,1,20,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,6,3,22,30,6,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
0,5,9,6,50,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
2,21,5,20,25,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,35
1,4,1,4,40,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,40
0,5,6,9,40,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,40
0,15,3,18,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
2,21,5,9,25,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,20
1,24,3,22,35,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,40
0,24,6,8,45,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,5,9,19,0,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,30
0,5,6,11,25,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,25
0,6,6,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
1,21,3,10,25,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,35
2,3,9,21,20,13,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,5
1,6,6,4,40,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10
0,4,6,12,55,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,24,5,19,50,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,25
1,3,9,11,30,6,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
0,4,6,9,40,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,40
1,27,5,4,35,23,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
1,15,3,18,25,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,25
1,15,3,12,25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,25
1,3,9,19,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,15
1,5,1,10,5,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10
2,21,3,21,20,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,25
1,21,3,1,35,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
0,6,1,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
0,3,6,9,10,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,10
1,6,12,19,0,22,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,10
1,3,9,4,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,10
0,15,3,14,0,11,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25
1,21,3,11,25,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,20
1,21,5,17,15,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,40
0,5,1,14,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,5,9,23,35,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,35
2,15,6,19,0,11,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,20
1,27,3,21,0,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
1,3,1,23,0,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5
0,24,3,0,25,22,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,6,1,16,10,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,25
0,18,6,8,35,5,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,40
1,27,6,23,0,17,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,20
0,21,5,21,10,18,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5
0,24,4,14,30,11,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,27,5,19,0,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,10
1,27,6,12,35,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,5
2,6,6,4,25,9,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
1,21,5,16,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20
2,3,9,19,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,15
0,3,1,10,5,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55
0,6,12,2,45,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
2,18,5,4,25,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,55
1,18,5,12,35,4,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,40
1,5,9,18,15,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,50
1,21,3,23,0,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5
2,6,12,19,0,11,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,20
0,24,4,7,45,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,24,6,14,5,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,6,1,1,30,17,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
1,27,5,21,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0
1,21,3,18,50,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,50
0,15,3,17,55,15,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,15,3,14,25,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40
1,27,6,13,25,7,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,30
0,3,9,0,55,22,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45
1,27,5,19,0,3,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,10
1,18,5,19,0,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,15
0,5,3,22,55,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,4,3,19,0,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,45
1,6,9,23,25,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,5
1,3,6,8,15,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,10
1,6,12,23,30,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,55
1,24,3,18,45,9,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,50
1,3,3,22,20,6,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
1,6,12,16,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,15
1,6,1,19,0,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,30
1,6,3,19,0,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,5
0,5,3,8,50,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
2,6,9,4,25,9,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,0
1,18,5,21,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0
1,15,5,21,0,8,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,30
1,21,3,18,50,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,5
1,5,6,20,45,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,15
1,3,6,19,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
1,3,3,15,30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,30
1,3,6,22,20,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,10
0,4,1,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,27,5,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
2,6,6,7,40,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,50
1,5,1,23,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0
1,6,1,22,30,14,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
1,21,3,7,40,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,45
0,24,5,2,45,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,5,6,10,5,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10
2,18,5,12,35,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,25
0,21,5,9,30,6,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,35
2,6,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
0,24,3,23,20,20,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,50
1,24,6,22,5,15,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,20
2,18,5,12,35,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
1,21,3,12,15,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,35
1,24,6,6,35,20,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,50
1,21,4,12,10,7,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,35
1,21,5,4,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,55
1,3,6,19,20,14,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,10
2,21,3,4,25,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,15
1,3,3,1,35,9,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,25
2,24,5,11,5,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,55
0,3,12,14,0,11,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25
1,6,9,12,35,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,45
1,18,5,19,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
0,4,9,23,20,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,5,12,23,35,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5
1,18,5,16,20,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,55
1,15,5,1,30,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,30
1,27,3,8,15,17,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,35
1,6,9,19,0,11,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
1,15,6,13,35,7,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,10
1,24,3,20,25,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,15
1,5,1,20,20,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,10
1,3,6,15,30,2,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,15
1,3,1,18,25,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,30
1,24,5,12,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5
0,27,6,0,15,21,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,5,9,18,15,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,45
1,15,5,1,30,15,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
1,27,6,1,30,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,30
1,6,12,1,30,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,30
1,3,9,20,20,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,20
2,6,9,5,25,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0
0,3,6,22,45,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
2,3,9,18,50,10,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,5
1,5,9,4,25,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,25
0,4,9,2,20,23,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,24,6,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0
2,5,6,23,15,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,25
1,27,6,12,35,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
1,6,6,19,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
0,5,6,12,20,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,18,5,12,35,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,35
0,5,1,19,50,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
2,27,5,19,15,16,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
0,24,6,0,15,22,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,15,5,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
1,5,6,8,15,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,45
0,27,4,13,0,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,6,9,20,45,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,20
1,6,3,19,15,11,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,50
0,21,4,0,15,21,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,27,4,12,10,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,5
1,21,5,23,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0
1,15,5,21,0,9,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,45
0,15,5,22,50,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
2,5,1,9,25,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,10
1,15,5,13,15,8,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,30
1,3,6,22,55,11,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11,0
2,15,5,19,15,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,0
1,6,12,8,15,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
1,15,5,19,50,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,40
1,3,3,4,25,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,10
2,5,9,9,25,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,20
2,5,9,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,15,3,19,50,11,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
1,27,5,19,15,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
2,6,6,19,15,16,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
0,15,6,22,25,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
0,18,6,0,15,22,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,18,5,12,35,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,50
1,24,5,9,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,50
1,18,5,9,45,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,45
0,18,5,23,20,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,18,5,22,35,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,10
2,3,3,21,20,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,15
2,21,3,18,50,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,20
1,5,9,19,15,10,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,55
1,5,9,4,25,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,40
0,18,5,1,20,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,3,3,21,55,15,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,0
1,3,6,18,50,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,50
1,6,9,22,5,15,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,20
1,15,6,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
1,24,6,21,0,8,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,30
1,24,6,19,15,4,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,20
1,24,3,16,20,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,10
1,21,3,21,0,7,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
1,6,12,1,30,15,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
1,5,1,13,35,7,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,10
1,3,9,7,10,16,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,25
1,5,1,16,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,15
1,21,5,9,25,20,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
1,6,3,16,10,6,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,20
1,6,6,19,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0
1,5,1,9,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
1,24,6,16,10,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5
0,18,5,19,45,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
0,4,3,22,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,15,6,10,5,5,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,55
1,5,9,9,5,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,55
2,6,6,4,25,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,50
1,5,6,12,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0
1,3,1,8,15,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,20
1,6,3,4,25,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,25
1,6,12,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
0,5,3,19,40,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,30
0,18,4,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
1,21,5,1,30,17,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
1,21,3,19,15,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,15
0,4,3,14,5,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,27,5,19,0,4,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,5
0,4,3,8,50,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
2,5,9,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,21,3,21,0,9,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,50
1,6,3,12,35,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
1,6,9,16,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,50
0,18,6,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,27,3,4,25,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,25
1,15,5,1,30,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
1,21,3,7,45,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,45
1,3,6,10,25,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40
1,27,6,19,0,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,55
1,3,6,8,30,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,55
0,15,4,10,5,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
0,15,3,10,15,7,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,3,12,21,20,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,20
1,27,3,8,15,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
1,21,4,8,15,20,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,45
1,18,5,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,30
0,24,6,10,10,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,5,9,22,30,14,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
1,15,5,22,40,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,30
2,6,9,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
0,21,5,12,45,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
0,18,4,12,55,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
0,15,6,17,55,15,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
